epoch,likelihood,decodingST,decodingTS
81,"[[-13609.8994140625, -398.3058776855469, -3522.930419921875], [-10142.8603515625, -88.0207748413086, -1822.4923095703125], [-13242.0361328125, -371.0906677246094, -3134.1669921875], [-9376.9326171875, -139.84375, -1964.87548828125], [-14545.94140625, -300.7521667480469, -3415.32568359375]]","[[0.07441263507159564, 0.0004257424964320605, 0.0566207816921391], [0.0634877799072731, 9.000025290696885e-08, 0.03213053313638554], [0.05502091019062642, 0.010684732965607213, 0.03110489267283306], [0.10720611776203454, 0.014402468631127572, 0.09217373812752365], [0.06113234397150088, 0.0022908973727218704, 0.039062517612450456]]","[[0.09623303865100638, 0.27229018066560556, 0.15947226068475173], [0.10257441072980363, 0.2727823139188917, 0.17340851768508908], [0.09866404750394062, 0.2526898494055405, 0.16326941419951374], [0.09934981174837021, 0.24782160021007227, 0.16273665653556044], [0.08578519556288887, 0.21589430548992336, 0.13921677591249307]]"
82,"[[-13538.2109375, -396.3029479980469, -3502.799072265625], [-10107.4951171875, -87.92676544189453, -1808.8861083984375], [-13162.75, -368.3999938964844, -3112.390625], [-9347.0224609375, -139.02322387695312, -1959.5550537109375], [-14471.267578125, -298.5886535644531, -3389.375244140625]]","[[0.07483132681283781, 0.000695387843460467, 0.05761210852505239], [0.06535276964415848, 9.000020010031779e-08, 0.03196933779693525], [0.05548978016698995, 0.011618699872501328, 0.03132823292361669], [0.10731623706606466, 0.014431718327601614, 0.09155559652850526], [0.06137705575932505, 0.0028917589440938247, 0.03841678966783607]]","[[0.09595129440721392, 0.2723493666617367, 0.15947901463523328], [0.10276562186728688, 0.2725643757070255, 0.1726528991699419], [0.09870337055568632, 0.2491966951516027, 0.16370450528512961], [0.09828868652014507, 0.2473230887859143, 0.16201512381090583], [0.0845330735112872, 0.2156924357167594, 0.13944420497199933]]"
83,"[[-13471.8671875, -394.0923767089844, -3483.921142578125], [-10080.00390625, -87.74017333984375, -1805.63818359375], [-13090.0029296875, -366.7704772949219, -3093.921142578125], [-9318.5146484375, -138.316650390625, -1952.62744140625], [-14401.26171875, -298.04473876953125, -3369.940673828125]]","[[0.0749831852603499, 0.0006954774811368581, 0.057737003842678394], [0.06513448877136199, 9.000029515470379e-08, 0.031187164439348495], [0.05608579145129326, 0.012019125753521879, 0.03179979704957894], [0.10746110409794093, 0.01344106637897754, 0.09167008528370849], [0.06026942763172877, 0.0041820677504786396, 0.03881359920549327]]","[[0.09626196095602073, 0.2723338983482845, 0.16002178660117283], [0.10350755383113179, 0.2726667204314989, 0.1744842325464758], [0.09729374426343963, 0.24772427953807538, 0.16128017876576403], [0.09856116773012649, 0.24747503962010461, 0.16256140491562443], [0.08475421675084727, 0.2173875146763122, 0.1396377862229266]]"
84,"[[-13408.6865234375, -391.90179443359375, -3465.849609375], [-10054.3994140625, -87.52699279785156, -1801.01806640625], [-13019.9033203125, -364.78985595703125, -3076.912109375], [-9290.2216796875, -137.6122589111328, -1945.843994140625], [-14335.24609375, -298.0411682128906, -3351.7265625]]","[[0.07475352729720905, 0.000602718262537243, 0.057478905288444244], [0.06503064758437932, 9.000027549031945e-08, 0.03232344716086106], [0.05509346692014434, 0.012354439743226834, 0.032076524567328464], [0.10773051601313703, 0.014529734431998943, 0.0919634584652082], [0.060360203190588144, 0.005101246430477971, 0.03897807218525958]]","[[0.09580461160706473, 0.2724753101768805, 0.15866303269362197], [0.10419520595108693, 0.27258023112693003, 0.17334441560212926], [0.09818608664757768, 0.24552133351909566, 0.16243437191494045], [0.09865591440301602, 0.2465850475488696, 0.16247559523434146], [0.08385880492478469, 0.21625647630685538, 0.1397970939282068]]"
85,"[[-13348.236328125, -389.6080017089844, -3447.904052734375], [-10028.8857421875, -87.31627655029297, -1796.470703125], [-12945.865234375, -363.2273254394531, -3059.39599609375], [-9262.259765625, -136.9144744873047, -1939.1148681640625], [-14277.1123046875, -297.8560791015625, -3335.66357421875]]","[[0.07475086305930292, 0.0009340836763810291, 0.05818860728019548], [0.06500611825342341, 9.000021807341922e-08, 0.03200155946804684], [0.05565616395578135, 0.01256464439610381, 0.032816422031120285], [0.10781019054591347, 0.014534973022676336, 0.09229106649333041], [0.059617141232210596, 0.0072719082938906806, 0.039018608274612024]]","[[0.09535664230921757, 0.2723352753022085, 0.15981922820085584], [0.1035063870891757, 0.2727317487168879, 0.17272773425991073], [0.0977046951275988, 0.24182225679656325, 0.15953223502725147], [0.0988021010756524, 0.2480580319365617, 0.16258899640882574], [0.08475365957465009, 0.21798159333872097, 0.14029153359287255]]"
86,"[[-13289.8466796875, -387.42864990234375, -3430.921875], [-10003.529296875, -87.10708618164062, -1791.95751953125], [-12875.3798828125, -361.0693664550781, -3042.139404296875], [-9233.6083984375, -136.216552734375, -1932.35009765625], [-14223.640625, -296.5580749511719, -3319.737060546875]]","[[0.07457608963982308, 0.000719667117001963, 0.0578924708780297], [0.06511830594516771, 9.000028434647346e-08, 0.0323012565321183], [0.05621365253470558, 0.012470982008201046, 0.033168783946458016], [0.10795035215856837, 0.013679232410589654, 0.09219692883769627], [0.059731168204149844, 0.007105399124074151, 0.03860768979882255]]","[[0.09664975163356673, 0.27237556734441054, 0.1594140616811106], [0.10388536641109983, 0.27284947420325933, 0.17467127651398984], [0.09726855792617312, 0.24092849905110855, 0.15953431356815545], [0.09920457904947232, 0.24797636887048724, 0.16270118501158334], [0.08498809041712752, 0.21885023302907614, 0.13931011711964]]"
87,"[[-13234.009765625, -385.0257873535156, -3414.18359375], [-9978.1494140625, -86.89762878417969, -1787.436767578125], [-12805.2294921875, -359.067138671875, -3024.921142578125], [-9205.8603515625, -135.52481079101562, -1925.6898193359375], [-14173.732421875, -295.4610900878906, -3306.514404296875]]","[[0.07434177406195915, 0.0006414810556320892, 0.057789978378333544], [0.06467827659236125, 9.00002149959266e-08, 0.032705380844157285], [0.05605351439722642, 0.012990928513190288, 0.033287967344524036], [0.10789427082866382, 0.01469835831781645, 0.0922007180641283], [0.05958797700224634, 0.006938117038414453, 0.03840079729668248]]","[[0.09691777788038423, 0.2724006940599, 0.15912705836657026], [0.10370812084295997, 0.2724750961866241, 0.1735477165914453], [0.09693142250834622, 0.239124524603208, 0.1590608578298061], [0.09873753943377307, 0.24698049386453824, 0.16223294503869065], [0.08388477679128538, 0.21898948838132434, 0.1397135758317886]]"
88,"[[-13178.900390625, -382.88177490234375, -3397.870361328125], [-9952.966796875, -86.68875122070312, -1782.9393310546875], [-12735.3935546875, -357.0028991699219, -3007.76123046875], [-9178.24609375, -134.81532287597656, -1919.0184326171875], [-14124.400390625, -294.39501953125, -3293.451904296875]]","[[0.07416163321673562, 0.0007560192996907057, 0.05740000211642642], [0.06500683625079, 9.00002804650566e-08, 0.03214648565582703], [0.056471961377112884, 0.013178281365575802, 0.03405978883817841], [0.10808150359572964, 0.013865816407064623, 0.09227501923467994], [0.05906686840763162, 0.007435695142361666, 0.03882536620144134]]","[[0.09594979742096646, 0.2724359243992988, 0.15842760113518395], [0.10479114904010546, 0.2725743307279867, 0.17332555647878106], [0.09852353127816575, 0.23801418590556306, 0.16010831952747218], [0.09844093644143344, 0.2470533608995621, 0.16203297374700207], [0.08412408878766257, 0.2172482455539291, 0.14032723112168918]]"
89,"[[-13124.1435546875, -380.73626708984375, -3381.6064453125], [-9927.7568359375, -86.48320007324219, -1778.47802734375], [-12659.3349609375, -356.60198974609375, -2997.232666015625], [-9150.1494140625, -134.12940979003906, -1912.37353515625], [-14073.21875, -293.7250671386719, -3280.34423828125]]","[[0.0745540555142333, 0.0005366289797726628, 0.0574308885938671], [0.06522945641136936, 9.000032161418531e-08, 0.0322713290825773], [0.05721636429607717, 0.014200733380260419, 0.03328789880139903], [0.10804162057648307, 0.01460843632474914, 0.09310868943941877], [0.05956311682458947, 0.008376470526483678, 0.03794208264902423]]","[[0.09626157940516868, 0.27219512634999327, 0.15793327522728115], [0.10242171436112804, 0.2725710782935514, 0.1742700656636812], [0.09783730561383314, 0.23558921737227748, 0.16056029438594926], [0.09839517228680207, 0.24683479464452168, 0.16086764421150443], [0.08460532602408727, 0.21681505399692264, 0.13837405290573318]]"
90,"[[-13069.560546875, -378.5997314453125, -3365.37158203125], [-9902.73828125, -86.27550506591797, -1774.0140380859375], [-12592.6015625, -354.5557556152344, -2979.2861328125], [-9122.208984375, -133.4488983154297, -1905.7774658203125], [-14024.7880859375, -292.69061279296875, -3267.6103515625]]","[[0.07355998116984211, 0.0005872093972976633, 0.05711988921920263], [0.06515838278410231, 9.000018124450343e-08, 0.03204172102955729], [0.05684440794487201, 0.014250470141877478, 0.03441072805339277], [0.10817332068479209, 0.013541522918690714, 0.09250708841307208], [0.059285983094632635, 0.007929090061482536, 0.03789874059393421]]","[[0.09556748334397709, 0.2723557684571815, 0.1585346432594372], [0.10430659271387502, 0.27302875874949445, 0.17439987783286318], [0.09854898584416703, 0.23596048899566668, 0.16209336057615056], [0.09842849043814582, 0.24648912617515023, 0.16343391499201948], [0.08458957525113464, 0.21775125106719276, 0.13992288495502433]]"
91,"[[-13015.2294921875, -376.4717712402344, -3349.247802734375], [-9877.66796875, -86.068603515625, -1769.532958984375], [-12519.9013671875, -352.4656677246094, -2961.58447265625], [-9093.7080078125, -132.7454376220703, -1899.1861572265625], [-13976.46875, -291.78717041015625, -3255.399658203125]]","[[0.07419252771788808, 0.0008159976876572896, 0.05719598020176283], [0.06477106549203455, 9.000018004375495e-08, 0.03261725254270134], [0.05753169812390922, 0.014448224882714022, 0.03463144961604505], [0.10833013889281641, 0.013716860382334306, 0.09269278625459808], [0.05906877139771271, 0.007866612326911812, 0.0383255415195124]]","[[0.09544494968786069, 0.2724964465255621, 0.15807659195897014], [0.10392624384126987, 0.2725976238038578, 0.1731376575131048], [0.09844482582925661, 0.23575533099391166, 0.16105500118548347], [0.09769267843267129, 0.24575178755167243, 0.16176204545303877], [0.08499209113544084, 0.21582833623058345, 0.13973757160423297]]"
92,"[[-12961.546875, -374.2142333984375, -3333.34326171875], [-9852.7001953125, -85.86474609375, -1765.1099853515625], [-12449.4267578125, -350.1786193847656, -2943.78173828125], [-9065.728515625, -132.0786590576172, -1892.685791015625], [-13924.4521484375, -290.98486328125, -3239.626953125]]","[[0.07427728522345818, 0.0006463082456340357, 0.057252470395549405], [0.06534030963855474, 9.000020346134247e-08, 0.031995899051935194], [0.05790862824458916, 0.01526252812624372, 0.034756053749059525], [0.10859110016270407, 0.014095986869208318, 0.0923148122996698], [0.05956806404072103, 0.009102776530917633, 0.0377340653216789]]","[[0.09514104784286143, 0.2724663736891189, 0.15809257098130167], [0.10373582973252853, 0.2726652291854661, 0.17346336317734143], [0.09737448010012145, 0.23282491874637157, 0.15979937698804314], [0.10027067292662548, 0.24728600030694606, 0.16186949862011757], [0.084280811415646, 0.21765594144387773, 0.13877440766380467]]"
93,"[[-12907.73046875, -372.1166687011719, -3317.576904296875], [-9827.73828125, -85.65924072265625, -1760.6727294921875], [-12379.7119140625, -348.0241394042969, -2926.52099609375], [-9041.0693359375, -131.85682678222656, -1893.046875], [-13872.642578125, -290.42584228515625, -3226.156982421875]]","[[0.07413544489123744, 0.0006191396055003098, 0.05719591628528834], [0.06489015909485994, 9.000027445943927e-08, 0.032375397524458914], [0.05803666791111328, 0.01593685043094464, 0.03523389422979626], [0.10875770034674985, 0.013891506023435878, 0.09337658429373931], [0.05952556450759586, 0.009024891276820149, 0.037178781613649924]]","[[0.09540770914217536, 0.2721255860379743, 0.15969466349917402], [0.10435443464049166, 0.27265554490161803, 0.1721904911303068], [0.09722974867466068, 0.23344216578110968, 0.15893358251298256], [0.09812010318057661, 0.24862353329625206, 0.16177345800901172], [0.08351833125835645, 0.21805657655947921, 0.1390133950182891]]"
94,"[[-12854.0546875, -370.0213623046875, -3301.62646484375], [-9803.1025390625, -85.4574966430664, -1756.294921875], [-12312.9462890625, -346.0730895996094, -2910.57080078125], [-9009.9736328125, -129.5694122314453, -1881.550048828125], [-13820.255859375, -290.01947021484375, -3207.677978515625]]","[[0.07443665393622313, 0.0006178230940700996, 0.05619508788967778], [0.06591874472210031, 9.000025215138234e-08, 0.03221946171947935], [0.058305173501203206, 0.015612676516825425, 0.03612891496079696], [0.10836867983987812, 0.013410810916549611, 0.0929106053669128], [0.059403463194179176, 0.010232425823580369, 0.03678540572396673]]","[[0.09485343161247789, 0.2724020198955622, 0.15797387422251924], [0.10362593711238571, 0.2727937102257318, 0.17430501278656144], [0.09823935839270062, 0.23009709046407903, 0.1606339145170318], [0.09931243819741079, 0.24724918647829572, 0.1621854444284499], [0.08423736508772599, 0.2162237735318653, 0.1388551803750273]]"
95,"[[-12800.59375, -367.93621826171875, -3285.739501953125], [-9778.76953125, -85.09474182128906, -1752.7169189453125], [-12246.0107421875, -344.3151550292969, -2895.319580078125], [-8981.8671875, -128.89012145996094, -1874.6484375], [-13773.5107421875, -289.07049560546875, -3195.342529296875]]","[[0.07352613277503674, 0.0004985209345329152, 0.05585357134716815], [0.06528240670140757, 9.000027723638033e-08, 0.03200245148054814], [0.05789782772006619, 0.016855829977002256, 0.03645593095919132], [0.10895855371835073, 0.014051723595212551, 0.09297736927680841], [0.059028138452128745, 0.010781951059576411, 0.03627333632516688]]","[[0.09657470334782074, 0.27213001080496746, 0.1574876204435467], [0.10335648459023482, 0.27262803235216504, 0.1741768519589544], [0.09821969525136075, 0.22994609345165443, 0.15918128690989583], [0.09891594230259965, 0.2476233783787495, 0.16225742222519335], [0.08494382422225027, 0.21574203586822746, 0.1393706895640344]]"
96,"[[-12747.35546875, -365.86322021484375, -3269.9365234375], [-9754.1796875, -84.89623260498047, -1748.3282470703125], [-12182.248046875, -346.2704772949219, -2891.671630859375], [-8954.7841796875, -128.2201690673828, -1868.1573486328125], [-13726.6259765625, -288.6291198730469, -3183.1845703125]]","[[0.07418709472468901, 0.0006533488575402848, 0.05604456396388088], [0.06523369012804982, 9.000023731819257e-08, 0.03179698573423155], [0.058614752758895175, 0.017149473761514534, 0.03678322495801172], [0.10839081887641973, 0.013357048006401905, 0.09363122985208522], [0.058300692974026645, 0.01021131288448932, 0.03752726994663254]]","[[0.095482521991656, 0.2725728829530621, 0.15700178824135977], [0.10292334480322683, 0.2727242035594105, 0.17393230924738967], [0.09902219224596724, 0.23162350853825683, 0.16086462864842896], [0.09792821111986522, 0.24779859650680316, 0.1631811318932131], [0.08483893934577544, 0.2166680558083651, 0.13940561119438188]]"
97,"[[-12694.36328125, -363.79833984375, -3254.188232421875], [-9729.4892578125, -84.69190216064453, -1743.921875], [-12111.306640625, -343.90325927734375, -2873.68994140625], [-8927.1494140625, -127.55254364013672, -1861.5963134765625], [-13674.751953125, -287.92218017578125, -3166.613525390625]]","[[0.07436984580595227, 0.000570706393361551, 0.05642973033029566], [0.06501448453080681, 9.000026246875848e-08, 0.032487676818905305], [0.05877738351460003, 0.017642749501474108, 0.037034876692115776], [0.10892436515140323, 0.014108385984520244, 0.0935750468229389], [0.05919944540966009, 0.011171076563458244, 0.036850224112277806]]","[[0.09655580509142353, 0.272651006444072, 0.15899306785725298], [0.10330130341533576, 0.2729251707847303, 0.1731067731402202], [0.09827642039390759, 0.2307764815843781, 0.16080569971471814], [0.09878962845550435, 0.24697625203000279, 0.16148491730992015], [0.08406648997836846, 0.21600717257503013, 0.14084426295389124]]"
