epoch,likelihood,decodingST,decodingTS
151,"[[-2.524894952774048, -2.7565269470214844, -3.62959623336792], [-2.5248007774353027, -2.757326602935791, -3.6296792030334473], [-2.525782346725464, -2.7582390308380127, -3.6299264430999756], [-2.528343439102173, -2.7605249881744385, -3.6298980712890625], [-6.2535271644592285, -5.5361104011535645, -3.576956272125244]]","[[8.888953108439315e-08, 8.889927408345663e-08, 8.889705998562161e-08], [8.889924270969729e-08, 8.88987225194595e-08, 8.889005605419812e-08], [8.889049394986009e-08, 8.891021678293133e-08, 8.889065531858074e-08], [8.890638086261338e-08, 8.890021854014795e-08, 8.888974293925396e-08], [0.0205984173941577, 0.018120545849022132, 0.01111949665643709]]","[[0.1323688492049145, 0.17166741416400827, 0.24009571775889374], [0.13478929352725455, 0.1581277681331127, 0.24623662516840542], [0.12627404200230766, 0.15812808083064178, 0.24053263026012503], [0.13616444228195362, 0.16212404929941973, 0.23997794283872767], [0.10589083060693413, 0.1359141405730939, 0.1835129838804981]]"
152,"[[-2.5287601947784424, -2.753117561340332, -3.626079797744751], [-2.5181326866149902, -2.7534608840942383, -3.630337715148926], [-2.525540351867676, -2.757326602935791, -3.629523992538452], [-2.5241622924804688, -2.7569684982299805, -3.6296279430389404], [-6.26283073425293, -5.535468101501465, -3.575364112854004]]","[[8.88954713780587e-08, 8.891028940001788e-08, 8.889826714685204e-08], [8.890290244006508e-08, 8.889180436641293e-08, 8.889824668149167e-08], [8.888972898497395e-08, 8.88936868521418e-08, 8.889367310544256e-08], [8.88978455700906e-08, 8.890789813164008e-08, 8.89113400034748e-08], [0.01973224132432891, 0.017193403639759106, 0.011055432331263215]]","[[0.1376721232278008, 0.16145308466626265, 0.2340018964869639], [0.12906473189814896, 0.16984967148484997, 0.24409962718448114], [0.13099873902673348, 0.16444955378167592, 0.2401891180905054], [0.13656351026158578, 0.16737795366946234, 0.2393087459970776], [0.09677013694730358, 0.13691947402455104, 0.180671253302421]]"
153,"[[-2.526118278503418, -2.7571990489959717, -3.629153251647949], [-2.52597713470459, -2.7582194805145264, -3.629802703857422], [-2.5263469219207764, -2.758204698562622, -3.6298627853393555], [-2.5212650299072266, -2.7568702697753906, -3.6307225227355957], [-6.263973236083984, -5.536360740661621, -3.5753746032714844]]","[[8.889316589843908e-08, 8.88919997001506e-08, 8.889930421362453e-08], [8.889096725698611e-08, 8.889343526184412e-08, 8.889232724005645e-08], [8.889464299328895e-08, 8.89063952097908e-08, 8.88993034993558e-08], [8.889552350168928e-08, 8.889337672752357e-08, 8.889373468677413e-08], [0.019683627322574695, 0.01824102662168754, 0.011096082953486597]]","[[0.13088695193380945, 0.16554126457154855, 0.2396343929965308], [0.1363355855080545, 0.16538380857729815, 0.24310418660212169], [0.1288739753320905, 0.16790319541322823, 0.24316353025773926], [0.13262445252655825, 0.16219164499170013, 0.24390414176523395], [0.09907923239639362, 0.13997644741568321, 0.18263489295784144]]"
154,"[[-2.5259368419647217, -2.7573659420013428, -3.6294021606445312], [-2.5255470275878906, -2.7587344646453857, -3.6303112506866455], [-2.5251100063323975, -2.757591485977173, -3.6301047801971436], [-2.525130271911621, -2.757262945175171, -3.6298258304595947], [-6.262609004974365, -5.535693645477295, -3.5754082202911377]]","[[8.889539597741828e-08, 8.88970562264839e-08, 8.890529563371261e-08], [8.889324891768322e-08, 8.89011257951752e-08, 8.889967902461655e-08], [8.889202703024156e-08, 8.890132931746555e-08, 8.889942232702632e-08], [8.889135532164216e-08, 8.889206687483616e-08, 8.889079262765136e-08], [0.01974525874749301, 0.02024236346485831, 0.011023616518976742]]","[[0.13226514521511973, 0.15940283767722782, 0.2454042805458857], [0.13214173105378008, 0.16145532352365924, 0.2428434672074848], [0.1416075158746413, 0.16773447301666855, 0.2380844982777205], [0.12894399974713425, 0.16347693004696534, 0.24291068001636282], [0.0957541165417933, 0.13998944869032426, 0.17775945166489643]]"
155,"[[-2.5275299549102783, -2.753774881362915, -3.6262423992156982], [-2.5217556953430176, -2.757262945175171, -3.631326198577881], [-2.5257015228271484, -2.7578563690185547, -3.6296756267547607], [-2.5292978286743164, -2.7511651515960693, -3.624544143676758], [-6.253493785858154, -5.530307292938232, -3.574573278427124]]","[[8.889246361724901e-08, 8.89054025041098e-08, 8.891205118792163e-08], [8.889559107128738e-08, 8.889083656161953e-08, 8.890776956400528e-08], [8.891399535370402e-08, 8.891105329045955e-08, 8.890313784754611e-08], [8.889165411072522e-08, 8.891098491596738e-08, 8.890451977677146e-08], [0.018965567660225658, 0.01811395657671704, 0.010344882755470715]]","[[0.1380279915691121, 0.16274405793612046, 0.24059910427329512], [0.13817571309211676, 0.16912666847297483, 0.24003905593931812], [0.12029815941256343, 0.15823613471195574, 0.24581465118535437], [0.13730547796114412, 0.16057579367725985, 0.23696152654426836], [0.09525711118725273, 0.12646784943457567, 0.17611592064513337]]"
156,"[[-2.5256545543670654, -2.7584893703460693, -3.630157709121704], [-2.5236446857452393, -2.7569735050201416, -3.631539821624756], [-2.525567054748535, -2.75764536857605, -3.62965989112854], [-2.5263938903808594, -2.756458282470703, -3.628591775894165], [-6.262487888336182, -5.53652286529541, -3.5755088329315186]]","[[8.889081023934001e-08, 8.891209752047728e-08, 8.889231402501238e-08], [8.88945682729439e-08, 8.891539183438166e-08, 8.889260052546857e-08], [8.889399691739121e-08, 8.891031429399134e-08, 8.889055639285911e-08], [8.889137821743957e-08, 8.88926886573861e-08, 8.889652128026846e-08], [0.017721404959796787, 0.017612545398939295, 0.010687813200648742]]","[[0.13547742867354864, 0.16193104302245034, 0.24228142326783758], [0.12821894086882632, 0.1665979472087261, 0.23498276827268605], [0.12817854307815368, 0.17246003861389952, 0.23876538386969773], [0.13370229426865068, 0.16174238501467103, 0.24580180221011047], [0.10399225880082999, 0.13832952856060213, 0.18525922216467686]]"
157,"[[-2.5251100063323975, -2.7571990489959717, -3.6296863555908203], [-2.5246260166168213, -2.7572824954986572, -3.630164623260498], [-2.5262057781219482, -2.75923490524292, -3.6305971145629883], [-2.523799180984497, -2.751533031463623, -3.626192808151245], [-6.262460708618164, -5.535242080688477, -3.575226306915283]]","[[8.890155411675659e-08, 8.889096290979336e-08, 8.889139008944281e-08], [8.88992635770426e-08, 8.891329531863995e-08, 8.889611090037375e-08], [8.890075365610775e-08, 8.891115580200756e-08, 8.89037135164885e-08], [8.889879191790822e-08, 8.889925108875502e-08, 8.889525586716046e-08], [0.019119507165694216, 0.018173263493158908, 0.011269089298308622]]","[[0.1310203659732628, 0.16109127399202186, 0.23826732447931642], [0.13046439260439988, 0.17294658343359218, 0.2507841677752749], [0.13684478959313512, 0.16861082689566242, 0.2327290957948027], [0.12646086456791075, 0.16745355039401177, 0.24704025442016572], [0.09476562705458395, 0.13064200406341703, 0.17720535060120426]]"
158,"[[-2.5256412029266357, -2.756571054458618, -3.628976583480835], [-2.529512882232666, -2.7627768516540527, -3.631523847579956], [-2.5218029022216797, -2.7630858421325684, -3.634291887283325], [-2.525439500808716, -2.7576355934143066, -3.6297056674957275], [-6.262487888336182, -5.53463888168335, -3.575014591217041]]","[[8.891299109969137e-08, 8.889876622398633e-08, 8.889735111675224e-08], [8.888986548010042e-08, 8.889930714491321e-08, 8.890095759499363e-08], [8.889378134793187e-08, 8.889164768801771e-08, 8.889251789565698e-08], [8.890171758509031e-08, 8.89174454486877e-08, 8.889086217169087e-08], [0.018913061153426454, 0.017864803749634253, 0.010106921816594032]]","[[0.12723064876443188, 0.1620249737704259, 0.24390642122540646], [0.13540338437283933, 0.16502008723074493, 0.2380716407290866], [0.13161722217484353, 0.1629919256864868, 0.24001174399254385], [0.12704869428285884, 0.15134615806014431, 0.2435348505392439], [0.09926307625876503, 0.13258343108370002, 0.17913280912482146]]"
159,"[[-2.5312674045562744, -2.7559187412261963, -3.627531051635742], [-2.5269854068756104, -2.7582929134368896, -3.6299123764038086], [-2.5274157524108887, -2.7568752765655518, -3.6281912326812744], [-2.5273215770721436, -2.760775327682495, -3.630978584289551], [-6.263556480407715, -5.533397674560547, -3.5742554664611816]]","[[8.890209603915034e-08, 8.890827311804205e-08, 8.889027579482347e-08], [8.888982932101547e-08, 8.88910262914645e-08, 8.890227621895336e-08], [8.889221716694758e-08, 8.88924596639933e-08, 8.889476454187104e-08], [8.88959360466346e-08, 8.889222970448861e-08, 8.890478820564079e-08], [0.019983523285758708, 0.017228431151623733, 0.012384744068152355]]","[[0.13397161804780353, 0.16291097853524578, 0.2438813219011002], [0.12437286045486848, 0.16645642554417966, 0.24637815608375468], [0.1394516711192848, 0.1654153310584714, 0.24341759559892648], [0.12761114216517666, 0.16053535430577434, 0.2439071658435105], [0.10266468944749192, 0.1374129665114993, 0.17580134383919188]]"
160,"[[-2.5264880657196045, -2.7581164836883545, -3.629269599914551], [-2.5282223224639893, -2.7601277828216553, -3.629958152770996], [-2.5252647399902344, -2.7572529315948486, -3.629631519317627], [-2.5255603790283203, -2.757591485977173, -3.629668712615967], [-6.262467861175537, -5.535134315490723, -3.575176954269409]]","[[8.889620162465818e-08, 8.891044997823547e-08, 8.88947071310512e-08], [8.889377909298816e-08, 8.889000825963799e-08, 8.891286342158822e-08], [8.889590574926105e-08, 8.889481007609133e-08, 8.891818372980016e-08], [8.88905879887017e-08, 8.88940792199478e-08, 8.890365237072834e-08], [0.01945257432871971, 0.01780891421324665, 0.011215817696701122]]","[[0.1323251731144502, 0.16838512794591043, 0.24041158125764067], [0.14325856866976974, 0.16229304662721714, 0.24467724136422137], [0.1306000232985291, 0.1716901284922493, 0.24375667505552412], [0.1353013577126361, 0.16349664648041207, 0.23474393835072424], [0.09442669235796272, 0.13284310395010104, 0.17218108853828895]]"
161,"[[-2.5239739418029785, -2.75677227973938, -3.6296279430389404], [-2.525634288787842, -2.7576897144317627, -3.6294939517974854], [-2.5253586769104004, -2.7572383880615234, -3.629049062728882], [-2.524592399597168, -2.7573020458221436, -3.6299986839294434], [-6.271488666534424, -5.537763595581055, -3.5748026371002197]]","[[8.890106083914137e-08, 8.88914200316602e-08, 8.889704671646326e-08], [8.890976132166725e-08, 8.889179940747745e-08, 8.889713130290683e-08], [8.891475898422502e-08, 8.88973995134312e-08, 8.889391790676595e-08], [8.889851947756053e-08, 8.889477506537266e-08, 8.889599443637442e-08], [0.02045475580017494, 0.018254358349112973, 0.011708366636341252]]","[[0.13061585508463, 0.16115946255076014, 0.24416030814055345], [0.13721251962645734, 0.1662198750927137, 0.23532219602786578], [0.1305941962901218, 0.16707829018337583, 0.245122337984204], [0.13589071078522733, 0.164872404115209, 0.2446321717306778], [0.09807991000220123, 0.1309275302091114, 0.18182310716406044]]"
162,"[[-2.5246798992156982, -2.759887456893921, -3.631439208984375], [-2.520498752593994, -2.7537357807159424, -3.6298699378967285], [-2.523853063583374, -2.7561984062194824, -3.6297357082366943], [-2.525076389312744, -2.7576406002044678, -3.6297850608825684], [-6.262824058532715, -5.535880088806152, -3.5753958225250244]]","[[8.889795238109173e-08, 8.891025105308622e-08, 8.89001756229608e-08], [8.889978978267039e-08, 8.890754607423467e-08, 8.88899000068986e-08], [8.890395518280651e-08, 8.889815740059159e-08, 8.889768210032743e-08], [8.889270191472282e-08, 8.891425901472773e-08, 8.891201198555504e-08], [0.019515977245467744, 0.017571258236444853, 0.011270045947010547]]","[[0.13299991444324633, 0.1639564906960957, 0.24712588090764617], [0.14065384276306067, 0.16442957045465809, 0.24218570784693602], [0.1331835288266709, 0.16131226921321712, 0.24240638713312831], [0.13092230020812215, 0.16580479951863386, 0.24734768002617105], [0.10112050052342351, 0.1372875730582503, 0.177975263854613]]"
163,"[[-2.5257620811462402, -2.7578907012939453, -3.6299123764038086], [-2.526259422302246, -2.7567625045776367, -3.629148006439209], [-2.5310792922973633, -2.7608487606048584, -3.6304311752319336], [-2.5260040760040283, -2.7581703662872314, -3.629568099975586], [-6.263812065124512, -5.537351608276367, -3.5758230686187744]]","[[8.889238214173029e-08, 8.890027867371891e-08, 8.891422674285096e-08], [8.890348724279938e-08, 8.889452476043744e-08, 8.889086096998994e-08], [8.88976026818513e-08, 8.889263337926789e-08, 8.889410886704051e-08], [8.889562852657699e-08, 8.889462553037965e-08, 8.889323909960207e-08], [0.019542233281910158, 0.01810382297704538, 0.011126357256670836]]","[[0.1350372354255984, 0.16345820626841132, 0.23930053394319195], [0.13462078358257887, 0.1629484703528621, 0.2398506280290724], [0.13303586268011086, 0.16612260201348059, 0.2436339084434021], [0.13921941906252455, 0.16364947970792865, 0.2436197914420598], [0.10257152546944213, 0.13131280763343153, 0.17824924894610555]]"
164,"[[-2.524148941040039, -2.7574002742767334, -3.6297905445098877], [-2.522858142852783, -2.7584009170532227, -3.63079833984375], [-2.5250227451324463, -2.757498264312744, -3.629702091217041], [-2.5273282527923584, -2.759460687637329, -3.629709243774414], [-6.262729644775391, -5.5355658531188965, -3.575307607650757]]","[[8.88896530437729e-08, 8.88895197571141e-08, 8.890952228414776e-08], [8.890614157781546e-08, 8.889255922818795e-08, 8.889034623476485e-08], [8.88912907264119e-08, 8.889528494425043e-08, 8.889430458041557e-08], [8.889972868515913e-08, 8.889022751624862e-08, 8.891378028174881e-08], [0.019380428254984605, 0.016554589304150925, 0.011118903490257724]]","[[0.12868994114623722, 0.1646057439568523, 0.2448633403926528], [0.12934044656691623, 0.16003606307016593, 0.24119318946305235], [0.1265527683478186, 0.16080470267916352, 0.23821578870971286], [0.13702107183454046, 0.16056342839930773, 0.24538391826831893], [0.09611432958813715, 0.141047860045642, 0.1770837520648384]]"
165,"[[-2.5246798992156982, -2.7570126056671143, -3.6295008659362793], [-2.5248007774353027, -2.757208824157715, -3.6294338703155518], [-2.5252444744110107, -2.757542371749878, -3.6296932697296143], [-2.5251705646514893, -2.757488489151001, -3.629931688308716], [-6.263401985168457, -5.536395072937012, -3.575547695159912]]","[[8.890087587143163e-08, 8.890184668942268e-08, 8.890038192462473e-08], [8.889465036573774e-08, 8.890632726141734e-08, 8.889886532646105e-08], [8.889527800438431e-08, 8.889181924609763e-08, 8.889529149596348e-08], [8.889011543754489e-08, 8.88917077239186e-08, 8.88920603979423e-08], [0.019922514310335863, 0.01758969845089691, 0.012133931129417345]]","[[0.127785749711375, 0.16465402584344496, 0.23273277465698436], [0.13146709496878706, 0.16434875211886318, 0.2422599188018989], [0.13641766951696466, 0.16183595046247393, 0.24220240164392065], [0.13401891923344525, 0.1637212857746139, 0.2392012797411499], [0.09721055878506014, 0.13331698709627612, 0.18065664551395036]]"
166,"[[-2.5274693965911865, -2.759460687637329, -3.629732131958008], [-2.529465913772583, -2.7602896690368652, -3.6288955211639404], [-2.5312607288360596, -2.761319875717163, -3.6306378841400146], [-2.5258426666259766, -2.7576897144317627, -3.6296491622924805], [-6.260545253753662, -5.535217761993408, -3.575514078140259]]","[[8.890151076601172e-08, 8.88907741205296e-08, 8.88938592257187e-08], [8.889487287628195e-08, 8.88924490641083e-08, 8.890651127258336e-08], [8.889221114588207e-08, 8.888969943662603e-08, 8.890684678731196e-08], [8.889758791963814e-08, 8.889417469347012e-08, 8.890952874517775e-08], [0.01877455619783928, 0.016972399749353058, 0.01001749098650168]]","[[0.13312334724781905, 0.16869914820246779, 0.24845798318559745], [0.14065538806020159, 0.16676493909721124, 0.23460600547625882], [0.1365783169174201, 0.1662152101781655, 0.24137326900732986], [0.1338724536650311, 0.16320503587688115, 0.24139766497274515], [0.09976982654335934, 0.13534629267869278, 0.18083483254779556]]"
167,"[[-2.525869607925415, -2.757488489151001, -3.629608631134033], [-2.5246596336364746, -2.755840301513672, -3.628307580947876], [-2.5236313343048096, -2.7562670707702637, -3.629880428314209], [-2.526420831680298, -2.757488489151001, -3.6289520263671875], [-6.2626423835754395, -5.535732746124268, -3.5753800868988037]]","[[8.890337682988646e-08, 8.889406718796227e-08, 8.890573108540124e-08], [8.889306651016313e-08, 8.891314906609592e-08, 8.890357252012496e-08], [8.889720243401149e-08, 8.889444980097089e-08, 8.889357712884573e-08], [8.889012772017902e-08, 8.889526909895759e-08, 8.889114350063971e-08], [0.018797708760202286, 0.017394443591589166, 0.011032385910176586]]","[[0.13499590922440277, 0.16558580565566056, 0.2549476885909275], [0.13383661092991206, 0.16571806866954292, 0.24380525993893298], [0.1356728036832846, 0.16341188595836464, 0.23645766500025], [0.13014435802091262, 0.1597526417121626, 0.24239051330357336], [0.10099127722767427, 0.13378120977843033, 0.1788315438027081]]"
168,"[[-2.5259504318237305, -2.759185791015625, -3.630704879760742], [-2.5241286754608154, -2.7573118209838867, -3.630648374557495], [-2.5256075859069824, -2.7574639320373535, -3.6295416355133057], [-2.5276038646698, -2.7596323490142822, -3.6298294067382812], [-6.265170097351074, -5.536978721618652, -3.575420618057251]]","[[8.890225842465455e-08, 8.889151666909194e-08, 8.889380247932198e-08], [8.889180975897329e-08, 8.890300220159442e-08, 8.889434547169374e-08], [8.889923481956834e-08, 8.889002664551243e-08, 8.890799931284871e-08], [8.890114740158715e-08, 8.889117982743361e-08, 8.889307230612852e-08], [0.01814181355280583, 0.017833687118866865, 0.01231614447423228]]","[[0.1347269819473295, 0.16378947095247423, 0.2402431754109825], [0.12919083220035835, 0.1733044131998048, 0.24328352525584898], [0.12912631462351257, 0.1627105799720754, 0.24083356821340324], [0.13356952034760788, 0.16371028552888742, 0.24354862741862834], [0.10711015322375081, 0.12819512501115765, 0.18197601361529722]]"
169,"[[-2.526918411254883, -2.7527594566345215, -3.6259968280792236], [-2.5281550884246826, -2.7575130462646484, -3.6290102005004883], [-2.525627613067627, -2.7576355934143066, -3.6295433044433594], [-2.5252444744110107, -2.7574100494384766, -3.629793882369995], [-6.2626423835754395, -5.535757541656494, -3.5753376483917236]]","[[8.88918476993207e-08, 8.890194524344084e-08, 8.889757748541332e-08], [8.889375650186185e-08, 8.889508289544478e-08, 8.889140740978408e-08], [8.891242811929674e-08, 8.889285817996768e-08, 8.889990703856879e-08], [8.889211178936197e-08, 8.890198717197012e-08, 8.890297709027804e-08], [0.019405628018172392, 0.019004992420651914, 0.010465907929283702]]","[[0.1343418230125091, 0.16154968379563492, 0.24066673130644545], [0.1339045976748277, 0.17079359096219787, 0.2499856311333256], [0.12111339985001535, 0.1636697275533723, 0.24053262348972215], [0.13881962746851487, 0.15451495367138418, 0.24257468099580595], [0.10251442675456547, 0.13927608913959272, 0.18443590509164196]]"
170,"[[-2.5256075859069824, -2.758042812347412, -3.6299633979797363], [-2.5251100063323975, -2.7568557262420654, -3.630394220352173], [-2.524780750274658, -2.7571499347686768, -3.6296403408050537], [-2.526024341583252, -2.7579152584075928, -3.63000226020813], [-6.262118339538574, -5.534889221191406, -3.575169801712036]]","[[8.890277426769024e-08, 8.891475516210011e-08, 8.889030305055951e-08], [8.889691918861977e-08, 8.889823126134058e-08, 8.890263166380043e-08], [8.890087751915539e-08, 8.88959515352801e-08, 8.890367995321612e-08], [8.889144321565597e-08, 8.889919223646683e-08, 8.890992694778236e-08], [0.02069124520206428, 0.01751021243426664, 0.011374507140242926]]","[[0.13699834273021744, 0.16404527539369268, 0.2395910755436868], [0.13627705041360452, 0.17436775559981155, 0.2367053220141397], [0.13831017857807007, 0.17093181955131895, 0.23904852334716695], [0.13133432255330843, 0.16787372140560627, 0.24427602033692514], [0.0929682248410466, 0.1410731361237508, 0.17707707526499278]]"
171,"[[-2.525473117828369, -2.757488489151001, -3.629608631134033], [-2.526609182357788, -2.757262945175171, -3.6276774406433105], [-2.5286526679992676, -2.75628662109375, -3.6280269622802734], [-2.525076389312744, -2.7582194805145264, -3.6302406787872314], [-6.264981746673584, -5.537189960479736, -3.5760066509246826]]","[[8.889477847659581e-08, 8.889632624583336e-08, 8.89123654190302e-08], [8.889503155257691e-08, 8.890731525814975e-08, 8.890203940756113e-08], [8.889188017611313e-08, 8.890410666103678e-08, 8.889325786228751e-08], [8.889164022041928e-08, 8.889123592427432e-08, 8.890055089095945e-08], [0.019093680165165484, 0.019605017316484393, 0.011342401718492259]]","[[0.13349882171798672, 0.16543086596044473, 0.2405712992166896], [0.13807384945903473, 0.15335683127627922, 0.24005635153849925], [0.12901052830331078, 0.16156959775296043, 0.2433943844371664], [0.1293230224065622, 0.1596121038856259, 0.24415059857479657], [0.10272889957992626, 0.13293159664003967, 0.18326125073302832]]"
172,"[[-2.525177240371704, -2.7558696269989014, -3.628999710083008], [-2.529022216796875, -2.7598628997802734, -3.6304876804351807], [-2.5234899520874023, -2.756119728088379, -3.6296703815460205], [-2.5246126651763916, -2.757439374923706, -3.629732131958008], [-6.261902809143066, -5.535693645477295, -3.575512409210205]]","[[8.889683515604764e-08, 8.889377944225572e-08, 8.889232242411729e-08], [8.889180015442521e-08, 8.890713100419555e-08, 8.889281431468338e-08], [8.890498373331492e-08, 8.891115415127235e-08, 8.889131812857264e-08], [8.8901322245734e-08, 8.889317338425063e-08, 8.88999662985771e-08], [0.020128534487085206, 0.01921773496000542, 0.011190250221235763]]","[[0.12772222315741238, 0.16824968945626387, 0.2456960160801654], [0.12532350049071375, 0.16609169633008375, 0.2431664672257972], [0.13311494506310148, 0.1601271033540781, 0.23630985359589848], [0.13102496902790833, 0.1685790683726685, 0.24674897514379845], [0.10404804998390703, 0.1335726645953734, 0.18381679250968586]]"
173,"[[-2.5260982513427734, -2.7580723762512207, -3.629882335662842], [-2.525815963745117, -2.757768154144287, -3.629645824432373], [-2.525540351867676, -2.7574002742767334, -3.629767417907715], [-2.527052640914917, -2.7595980167388916, -3.6299052238464355], [-6.266608238220215, -5.537950038909912, -3.575434684753418]]","[[8.889283139233609e-08, 8.889416507675006e-08, 8.889248700379846e-08], [8.890035010108953e-08, 8.890446018254725e-08, 8.889963123263354e-08], [8.888983339071048e-08, 8.889297353845393e-08, 8.889824966152458e-08], [8.889211525281848e-08, 8.889373560096409e-08, 8.889481623417078e-08], [0.020000928922001802, 0.018470654336404133, 0.011428668482466774]]","[[0.1321974541211087, 0.17023065629216824, 0.24227625546747433], [0.123734578050247, 0.15947453697902333, 0.23915632068982468], [0.1294139299998651, 0.16480762336237173, 0.2423582850718523], [0.13185229347481756, 0.16692999255276067, 0.250036810432092], [0.10156656473866382, 0.14081821634468827, 0.17949308007702566]]"
174,"[[-2.522716999053955, -2.7551093101501465, -3.629746437072754], [-2.525883197784424, -2.7569243907928467, -3.6292662620544434], [-2.5267434120178223, -2.7550652027130127, -3.6274445056915283], [-2.5272207260131836, -2.7590386867523193, -3.630129337310791], [-6.262709617614746, -5.535580635070801, -3.5753023624420166]]","[[8.889665464851738e-08, 8.889643878146919e-08, 8.891235347544959e-08], [8.889396260822552e-08, 8.889201189739619e-08, 8.889779905224649e-08], [8.889018736808378e-08, 8.88914549442247e-08, 8.89088660184476e-08], [8.888955149862746e-08, 8.889753071167004e-08, 8.890349298568618e-08], [0.018470365584199507, 0.017929306283465663, 0.010589410837325395]]","[[0.12781228964686026, 0.15316982609607002, 0.24022931009166923], [0.12940059994356745, 0.16243958393814695, 0.2429472545934593], [0.13109066510072898, 0.16363579481894563, 0.24349620238918887], [0.13735391903969354, 0.16592629387570462, 0.24989978998595747], [0.10017168059198867, 0.1385307995122232, 0.1743975060205903]]"
175,"[[-2.525291681289673, -2.757979154586792, -3.629938840866089], [-2.5275166034698486, -2.757262945175171, -3.6288461685180664], [-2.526555299758911, -2.7573904991149902, -3.6290030479431152], [-2.5297751426696777, -2.760721445083618, -3.630244016647339], [-6.261015892028809, -5.535801410675049, -3.575791358947754]]","[[8.889147215186144e-08, 8.889434990170032e-08, 8.889472315868768e-08], [8.890478820108297e-08, 8.889045669980991e-08, 8.889764159587987e-08], [8.890386280437133e-08, 8.889221364705913e-08, 8.891456234917709e-08], [8.890110341747631e-08, 8.889247050791097e-08, 8.890741217804762e-08], [0.01946904450314179, 0.019987625019808282, 0.010870091746212819]]","[[0.14786345573311271, 0.16757969277571969, 0.2445009522966108], [0.12864189835064266, 0.16326560381323488, 0.2438752317656613], [0.1235179599942628, 0.1714844896527491, 0.2438242938407795], [0.1332346429513274, 0.16806945311267513, 0.24257191395697475], [0.10136739098348006, 0.1386713027812348, 0.18580793565582523]]"
176,"[[-2.5252108573913574, -2.757478713989258, -3.62959623336792], [-2.5171244144439697, -2.7479910850524902, -3.6266448497772217], [-2.5262999534606934, -2.7579152584075928, -3.629380941390991], [-2.5256075859069824, -2.7579987049102783, -3.6299757957458496], [-6.2603302001953125, -5.535820960998535, -3.5756747722625732]]","[[8.889291435575273e-08, 8.890605997274543e-08, 8.889069283793223e-08], [8.890385122042283e-08, 8.891200669733653e-08, 8.890695660945698e-08], [8.89083221051465e-08, 8.889219247729921e-08, 8.889318192044502e-08], [8.891550223695174e-08, 8.891220171310118e-08, 8.89186451528532e-08], [0.01823385084474804, 0.018227981858058212, 0.011374276789778957]]","[[0.13355928223224015, 0.16826652136205145, 0.2431127818751797], [0.13110763648108475, 0.15788179416008227, 0.24954434496754666], [0.1358497775118615, 0.16508018665232804, 0.2444668459760044], [0.14500935420300476, 0.16627363976062257, 0.23853592405742252], [0.09735988200416411, 0.13589790134962706, 0.18439884286123673]]"
177,"[[-2.5261318683624268, -2.7576897144317627, -3.6295645236968994], [-2.5252983570098877, -2.757601261138916, -3.629709243774414], [-2.525224447250366, -2.757655382156372, -3.629866361618042], [-2.526313304901123, -2.757591485977173, -3.629380941390991], [-6.265317916870117, -5.534992218017578, -3.5745272636413574]]","[[8.890933013775878e-08, 8.891639908650718e-08, 8.889238664444222e-08], [8.889547399632095e-08, 8.88989531259736e-08, 8.8892485852028e-08], [8.889205577964716e-08, 8.89005558855919e-08, 8.890177896249645e-08], [8.889037808108928e-08, 8.889019959195104e-08, 8.889557966247842e-08], [0.02057549587943629, 0.018669990330032214, 0.011353659551842879]]","[[0.1447935200393486, 0.15774923246525482, 0.25096405553601525], [0.1252875397477968, 0.16875439672624434, 0.24938325168724362], [0.13096287258979067, 0.16643670420390203, 0.24171993712993176], [0.13757556717645536, 0.16585789360558592, 0.2417962787384702], [0.10102260192726244, 0.13289958422535922, 0.1785341077486325]]"
178,"[[-2.5254528522491455, -2.7575228214263916, -3.62959623336792], [-2.524982452392578, -2.7570862770080566, -3.629631519317627], [-2.524646282196045, -2.756659507751465, -3.6298716068267822], [-2.524888277053833, -2.7570078372955322, -3.6294074058532715], [-6.254065036773682, -5.528958320617676, -3.573577642440796]]","[[8.889365133582226e-08, 8.891383319803689e-08, 8.889616629281886e-08], [8.889529489615891e-08, 8.889276992819483e-08, 8.890913521471117e-08], [8.891381465630965e-08, 8.891214986733247e-08, 8.889637802647384e-08], [8.88933939257841e-08, 8.889999449641462e-08, 8.890428524883352e-08], [0.01988152490255112, 0.017821225862319157, 0.009957915263408295]]","[[0.1328688583341508, 0.16778273934424445, 0.24545493682910716], [0.13069160898703053, 0.1683887063094584, 0.24064963581077306], [0.1310514187856457, 0.17044962556595072, 0.24057235958091247], [0.12685127816985275, 0.16286988644179917, 0.24305112459344103], [0.10495037118806076, 0.13457241129810243, 0.1782924277282723]]"
